date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-05-26,48,39,0.0,13.9,11,78,04:12 PM,03:25 AM,05:26 AM,07:11 PM,-3,46,46,44,9,1,6,0.0,998,48,10,251,8,India
2018-05-27,48,39,0.0,13.9,11,85,05:09 PM,04:01 AM,05:25 AM,07:12 PM,-6,46,46,44,10,0,5,0.0,997,48,10,242,9,India
2018-05-28,49,38,0.0,13.9,11,92,06:04 PM,04:38 AM,05:25 AM,07:12 PM,-3,48,48,45,6,0,5,0.0,996,49,10,177,5,India
2018-05-29,47,39,0.0,13.9,10,99,07:00 PM,05:18 AM,05:25 AM,07:13 PM,-3,44,44,43,12,12,6,0.0,995,47,10,188,10,India
2018-05-30,44,34,0.0,13.3,9,100,07:54 PM,05:59 AM,05:25 AM,07:14 PM,15,39,39,38,16,26,26,0.0,997,44,10,149,14,India
2018-05-31,46,36,0.0,13.9,9,89,08:45 PM,06:43 AM,05:24 AM,07:14 PM,14,44,44,42,10,3,21,2.2,999,46,10,170,8,India
2018-06-01,49,35,0.0,13.9,10,74,09:34 PM,07:30 AM,05:24 AM,07:15 PM,14,44,44,41,17,1,22,0.0,999,49,10,135,15,India
2018-06-02,49,33,0.0,13.9,10,67,10:20 PM,08:19 AM,05:24 AM,07:15 PM,15,43,43,40,15,0,25,0.0,1000,49,10,132,13,India
2018-06-03,44,36,0.0,13.9,10,59,11:03 PM,09:10 AM,05:24 AM,07:16 PM,17,42,42,40,14,4,27,0.0,998,44,10,122,12,India
2018-06-04,45,35,0.0,13.9,10,52,11:42 PM,10:02 AM,05:24 AM,07:16 PM,18,43,43,40,17,5,30,0.0,997,45,10,121,15,India
2018-06-05,43,36,0.0,13.9,10,44,No moonrise,10:55 AM,05:23 AM,07:17 PM,18,42,42,40,17,17,29,0.0,999,43,10,119,15,India
2018-06-06,43,35,0.0,13.9,10,36,12:19 AM,11:49 AM,05:23 AM,07:17 PM,18,42,42,39,10,17,31,0.0,1000,43,10,96,9,India
2018-06-07,44,36,0.0,13.9,10,29,12:55 AM,12:42 PM,05:23 AM,07:17 PM,19,44,44,40,9,9,31,0.3,997,44,10,122,8,India
2018-06-08,43,36,0.0,14.0,10,21,01:30 AM,01:38 PM,05:23 AM,07:18 PM,20,44,44,40,17,19,33,0.0,993,43,10,126,15,India
2018-06-09,45,33,0.0,14.0,9,14,02:05 AM,02:35 PM,05:23 AM,07:18 PM,20,43,43,39,11,12,37,5.7,993,45,9,164,9,India
2018-06-10,43,35,0.0,14.0,10,6,02:41 AM,03:35 PM,05:23 AM,07:19 PM,20,44,44,39,7,21,36,0.7,993,43,10,230,6,India
2018-06-11,43,36,0.0,14.0,9,0,03:21 AM,04:37 PM,05:23 AM,07:19 PM,18,44,44,40,14,14,29,1.0,991,43,10,282,12,India
2018-06-12,46,39,0.0,14.0,10,0,04:04 AM,05:43 PM,05:23 AM,07:20 PM,16,46,46,43,17,2,22,0.0,989,46,10,259,14,India
2018-06-13,45,38,0.0,14.0,10,0,04:53 AM,06:49 PM,05:23 AM,07:20 PM,14,44,44,42,21,1,20,0.0,989,45,10,264,18,India
2018-06-14,45,35,0.0,14.0,10,1,05:48 AM,07:55 PM,05:23 AM,07:20 PM,16,42,42,40,21,2,26,0.0,992,45,10,261,18,India
2018-06-15,47,35,0.0,14.0,10,9,06:49 AM,08:58 PM,05:23 AM,07:21 PM,16,42,42,40,18,7,25,0.0,994,47,10,256,15,India
2018-06-16,42,36,0.0,14.0,10,16,07:54 AM,09:56 PM,05:23 AM,07:21 PM,18,42,42,39,15,11,29,1.0,996,42,10,254,13,India
2018-06-17,40,35,0.0,14.0,8,24,09:01 AM,10:47 PM,05:23 AM,07:21 PM,20,42,42,37,10,13,37,1.6,997,40,10,218,9,India
2018-06-18,41,34,0.0,14.0,9,31,10:06 AM,11:33 PM,05:24 AM,07:21 PM,19,41,41,37,12,10,36,0.4,997,41,10,270,10,India
2018-06-19,43,35,0.0,14.0,10,39,11:10 AM,No moonset,05:24 AM,07:22 PM,16,41,41,39,10,8,28,0.1,997,43,10,281,9,India
2018-06-20,46,37,0.0,14.0,10,46,12:11 PM,12:13 AM,05:24 AM,07:22 PM,15,43,43,41,8,6,22,0.0,998,46,10,249,7,India
2018-06-21,46,38,0.0,14.0,10,54,01:11 PM,12:51 AM,05:24 AM,07:22 PM,14,43,43,42,9,7,20,0.0,997,46,10,229,8,India
2018-06-22,47,39,0.0,14.0,10,61,02:08 PM,01:28 AM,05:24 AM,07:22 PM,15,47,47,43,5,4,20,0.0,996,47,10,241,4,India
2018-06-23,46,40,0.0,14.0,10,69,03:04 PM,02:03 AM,05:25 AM,07:23 PM,13,45,45,43,10,5,17,0.0,996,46,10,305,8,India
2018-06-24,44,38,0.0,14.0,10,77,03:59 PM,02:39 AM,05:25 AM,07:23 PM,13,43,43,42,13,9,19,0.2,995,44,10,221,11,India
2018-06-25,44,39,0.0,14.0,10,84,04:54 PM,03:18 AM,05:25 AM,07:23 PM,15,44,44,42,14,10,22,0.0,993,44,10,281,12,India
2018-06-26,43,36,0.0,14.0,9,92,05:48 PM,03:58 AM,05:25 AM,07:23 PM,18,41,41,39,9,32,30,4.1,993,43,10,244,7,India
2018-06-27,38,33,0.0,14.0,9,99,06:40 PM,04:40 AM,05:26 AM,07:23 PM,21,40,40,36,11,40,44,9.8,996,38,9,124,9,India
2018-06-28,37,29,0.0,12.2,7,100,07:30 PM,05:26 AM,05:26 AM,07:23 PM,23,38,38,33,22,58,55,48.8,998,37,8,97,17,India
2018-06-29,35,31,0.0,12.2,7,86,08:17 PM,06:14 AM,05:26 AM,07:23 PM,23,38,38,33,19,51,54,9.0,998,35,9,110,15,India
2018-06-30,39,31,0.0,13.3,8,78,09:01 PM,07:05 AM,05:27 AM,07:23 PM,23,41,41,35,8,47,49,2.9,998,39,10,186,7,India
2018-07-01,39,33,0.0,13.3,8,75,09:42 PM,07:57 AM,05:27 AM,07:23 PM,23,42,42,36,15,54,46,6.0,997,39,9,267,12,India
2018-07-02,39,33,0.0,14.0,8,68,10:19 PM,08:49 AM,05:28 AM,07:23 PM,22,42,42,37,17,37,43,8.8,994,39,9,251,13,India
2018-07-03,38,33,0.0,14.0,8,61,10:55 PM,09:42 AM,05:28 AM,07:23 PM,22,41,41,35,11,38,47,7.9,995,38,9,149,9,India
2018-07-04,37,32,0.0,14.0,8,54,11:30 PM,10:35 AM,05:28 AM,07:23 PM,23,40,40,34,9,38,51,12.7,995,37,9,180,7,India
2018-07-05,40,31,0.0,13.9,8,46,No moonrise,11:29 AM,05:29 AM,07:23 PM,22,41,41,36,9,16,46,4.5,997,40,10,231,8,India
2018-07-06,40,34,0.0,13.9,9,39,12:04 AM,12:23 PM,05:29 AM,07:23 PM,21,41,41,37,10,18,40,0.0,997,40,10,306,9,India
2018-07-07,43,35,0.0,13.9,10,32,12:38 AM,01:21 PM,05:30 AM,07:23 PM,18,43,43,40,9,5,30,0.0,996,43,10,268,8,India
2018-07-08,45,36,0.0,13.9,10,24,01:15 AM,02:20 PM,05:30 AM,07:23 PM,16,43,43,41,7,4,26,0.0,995,45,10,207,6,India
2018-07-09,43,36,0.0,13.9,10,17,01:55 AM,03:22 PM,05:31 AM,07:23 PM,18,43,43,40,11,9,30,0.0,995,43,10,114,9,India
2018-07-10,41,34,0.0,13.9,9,10,02:40 AM,04:27 PM,05:31 AM,07:22 PM,22,44,44,38,14,20,43,0.0,996,41,10,112,12,India
2018-07-11,40,33,0.0,13.9,8,3,03:32 AM,05:33 PM,05:31 AM,07:22 PM,23,43,43,37,12,30,45,0.9,995,40,9,120,10,India
2018-07-12,39,32,0.0,13.9,8,0,04:29 AM,06:38 PM,05:32 AM,07:22 PM,22,42,42,36,8,35,46,0.3,994,39,10,92,7,India
2018-07-13,38,31,0.0,13.9,9,0,05:33 AM,07:40 PM,05:32 AM,07:22 PM,24,40,40,34,10,34,56,15.6,996,38,8,100,8,India
2018-07-14,36,31,0.0,12.2,7,4,06:39 AM,08:35 PM,05:33 AM,07:21 PM,23,39,39,33,11,47,57,1.0,996,36,10,93,9,India
2018-07-15,38,30,0.0,13.9,9,12,07:48 AM,09:25 PM,05:33 AM,07:21 PM,23,41,41,35,13,31,52,0.0,995,38,10,109,11,India
2018-07-16,38,31,0.0,13.9,8,19,08:55 AM,10:09 PM,05:34 AM,07:21 PM,24,42,42,35,12,34,54,8.1,996,38,9,111,10,India
2018-07-17,39,30,0.0,13.9,8,26,10:00 AM,10:50 PM,05:35 AM,07:20 PM,23,41,41,35,13,31,53,5.1,996,39,10,97,11,India
2018-07-18,38,32,0.0,13.9,8,34,11:02 AM,11:28 PM,05:35 AM,07:20 PM,23,42,42,36,12,29,48,0.4,996,38,10,69,10,India
2018-07-19,39,31,0.0,13.8,8,41,12:01 PM,No moonset,05:36 AM,07:20 PM,23,42,42,36,8,25,49,2.5,996,39,10,156,7,India
2018-07-20,38,33,0.0,13.8,8,48,12:58 PM,12:04 AM,05:36 AM,07:19 PM,22,41,41,35,6,36,47,0.5,995,38,10,160,5,India
2018-07-21,37,31,0.0,13.8,8,55,01:55 PM,12:41 AM,05:37 AM,07:19 PM,24,40,40,34,8,46,58,22.5,996,37,8,160,6,India
2018-07-22,36,29,0.0,12.2,7,63,02:49 PM,01:19 AM,05:37 AM,07:18 PM,24,38,38,32,8,64,63,7.4,997,36,9,118,7,India
2018-07-23,37,30,0.0,13.8,7,70,03:44 PM,01:58 AM,05:38 AM,07:18 PM,24,39,39,33,10,43,59,5.0,996,37,10,85,8,India
2018-07-24,39,31,0.0,12.1,8,77,04:36 PM,02:39 AM,05:38 AM,07:17 PM,23,41,41,35,8,54,52,2.6,997,39,10,109,7,India
2018-07-25,37,33,0.0,13.8,8,84,05:27 PM,03:24 AM,05:39 AM,07:17 PM,24,42,42,34,9,31,55,29.0,997,37,8,222,6,India
2018-07-26,33,29,0.0,11.0,7,92,06:14 PM,04:11 AM,05:39 AM,07:16 PM,24,35,35,30,8,62,70,10.8,997,33,10,164,7,India
2018-07-27,29,26,0.0,9.8,6,99,07:00 PM,05:01 AM,05:40 AM,07:16 PM,25,32,32,27,13,87,84,129.8,996,29,6,295,9,India
2018-07-28,35,27,0.0,13.3,7,100,07:42 PM,05:52 AM,05:41 AM,07:15 PM,24,36,36,31,11,44,68,1.4,997,35,10,289,9,India
2018-07-29,37,29,0.0,13.3,8,86,08:20 PM,06:44 AM,05:41 AM,07:14 PM,23,39,39,34,9,49,54,0.6,997,37,10,292,8,India
2018-07-30,37,31,0.0,13.7,8,79,08:56 PM,07:37 AM,05:42 AM,07:14 PM,23,40,40,34,15,33,53,11.0,996,37,9,280,11,India
2018-07-31,38,31,0.0,13.7,9,75,09:31 PM,08:30 AM,05:42 AM,07:13 PM,22,40,40,35,12,21,50,0.0,996,38,10,237,10,India
2018-08-01,39,31,0.0,13.7,9,65,10:05 PM,09:24 AM,05:43 AM,07:12 PM,22,40,40,35,10,24,48,2.5,996,39,10,261,9,India
2018-08-02,39,31,0.0,13.7,9,57,10:39 PM,10:17 AM,05:43 AM,07:12 PM,21,40,40,36,15,12,44,0.0,997,39,10,261,13,India
2018-08-03,38,31,0.0,13.7,9,50,11:14 PM,11:13 AM,05:44 AM,07:11 PM,21,40,40,35,15,22,45,0.0,998,38,10,256,13,India
2018-08-04,39,32,0.0,13.7,9,43,11:52 PM,12:09 PM,05:44 AM,07:10 PM,21,39,39,35,15,32,46,0.0,998,39,10,241,12,India
2018-08-05,36,29,0.0,13.3,7,36,No moonrise,01:09 PM,05:45 AM,07:09 PM,22,37,37,32,12,39,57,0.9,999,36,10,198,10,India
2018-08-06,32,28,0.0,13.6,7,28,12:33 AM,02:10 PM,05:46 AM,07:09 PM,24,34,34,30,7,59,70,1.0,998,32,10,131,6,India
2018-08-07,33,28,0.0,10.9,7,21,01:19 AM,03:14 PM,05:46 AM,07:08 PM,22,34,34,30,8,68,63,0.5,999,33,10,100,7,India
2018-08-08,36,28,0.0,12.1,7,14,02:12 AM,04:18 PM,05:47 AM,07:07 PM,23,37,37,32,11,64,58,0.4,999,36,10,86,9,India
2018-08-09,35,30,0.0,12.1,7,6,03:11 AM,05:20 PM,05:47 AM,07:06 PM,23,38,38,33,10,40,57,0.6,1001,35,10,113,8,India
2018-08-10,39,31,0.0,13.3,8,0,04:16 AM,06:18 PM,05:48 AM,07:05 PM,22,41,41,35,3,39,49,0.0,1000,39,10,221,3,India
2018-08-11,39,32,0.0,13.6,8,0,05:24 AM,07:12 PM,05:48 AM,07:04 PM,23,41,41,35,18,28,49,1.0,996,39,10,266,15,India
2018-08-12,37,31,0.0,13.6,7,1,06:33 AM,08:00 PM,05:49 AM,07:04 PM,22,38,38,34,10,41,50,1.6,995,37,10,199,8,India
2018-08-13,35,30,0.0,13.3,7,8,07:41 AM,08:43 PM,05:49 AM,07:03 PM,23,38,38,33,6,52,56,0.3,996,35,10,117,6,India
2018-08-14,38,30,0.0,13.5,9,15,08:45 AM,09:23 PM,05:50 AM,07:02 PM,23,39,39,34,6,36,52,0.0,997,38,10,187,5,India
2018-08-15,38,32,0.0,13.5,8,22,09:48 AM,10:01 PM,05:50 AM,07:01 PM,23,41,41,34,8,33,54,4.3,999,38,10,172,7,India
2018-08-16,37,29,0.0,13.5,9,30,10:48 AM,10:39 PM,05:51 AM,07:00 PM,24,40,40,34,10,32,57,6.1,1000,37,9,88,8,India
2018-08-17,37,31,0.0,13.1,7,37,11:46 AM,11:17 PM,05:52 AM,06:59 PM,23,40,40,34,15,33,55,6.9,998,37,10,107,12,India
2018-08-18,37,31,0.0,13.1,8,44,12:43 PM,11:56 PM,05:52 AM,06:58 PM,24,41,41,34,7,38,55,1.2,997,37,10,101,6,India
2018-08-19,38,31,0.0,13.0,8,51,01:38 PM,No moonset,05:53 AM,06:57 PM,24,42,42,35,8,36,54,4.1,997,38,10,234,7,India
2018-08-20,37,32,0.0,13.0,8,59,02:31 PM,12:37 AM,05:53 AM,06:56 PM,24,42,42,35,5,39,54,0.0,999,37,10,138,4,India
2018-08-21,37,30,0.0,13.0,8,66,03:23 PM,01:21 AM,05:54 AM,06:55 PM,23,40,40,34,11,45,56,3.6,999,37,9,113,9,India
2018-08-22,38,30,0.0,13.0,9,73,04:11 PM,02:07 AM,05:54 AM,06:54 PM,24,40,40,34,10,29,56,0.5,998,38,10,108,9,India
2018-08-23,35,30,0.0,13.0,7,81,04:57 PM,02:56 AM,05:55 AM,06:53 PM,25,38,38,32,14,47,66,61.8,999,35,6,246,9,India
2018-08-24,36,28,0.0,13.0,7,88,05:40 PM,03:47 AM,05:55 AM,06:52 PM,24,38,38,32,13,36,61,12.4,999,36,9,259,10,India
2018-08-25,37,30,0.0,13.0,7,95,06:20 PM,04:39 AM,05:56 AM,06:51 PM,23,38,38,33,15,29,55,2.0,998,37,10,264,12,India
2018-08-26,37,30,0.0,12.9,8,100,06:57 PM,05:33 AM,05:56 AM,06:50 PM,22,37,37,33,11,34,56,3.2,998,37,10,223,9,India
2018-08-27,34,29,0.0,12.9,7,100,07:33 PM,06:25 AM,05:57 AM,06:48 PM,23,36,36,31,9,42,62,21.8,999,34,9,72,7,India
2018-08-28,36,29,0.0,12.9,7,83,08:07 PM,07:20 AM,05:57 AM,06:47 PM,24,38,38,32,11,36,63,11.3,1000,36,9,68,8,India
2018-08-29,36,29,0.0,12.9,7,76,08:41 PM,08:13 AM,05:58 AM,06:46 PM,25,39,39,32,10,38,64,15.8,1001,36,9,105,8,India
2018-08-30,37,30,0.0,12.9,9,69,09:16 PM,09:08 AM,05:58 AM,06:45 PM,24,40,40,34,6,20,58,0.0,999,37,10,220,5,India
2018-08-31,38,31,0.0,12.9,8,65,09:52 PM,10:04 AM,05:59 AM,06:44 PM,23,40,40,34,10,17,54,0.7,999,38,10,198,9,India
2018-09-01,34,30,0.0,12.8,7,48,10:31 PM,11:02 AM,05:59 AM,06:43 PM,24,37,37,31,5,36,66,12.6,1001,34,9,180,4,India
2018-09-02,33,29,0.0,12.4,7,41,11:14 PM,12:01 PM,06:00 AM,06:42 PM,24,36,36,31,8,34,66,24.7,1001,33,8,169,6,India
2018-09-03,34,28,0.0,12.4,8,33,No moonrise,01:03 PM,06:00 AM,06:41 PM,23,36,36,31,5,43,64,3.4,1002,34,10,204,4,India
2018-09-04,36,29,0.0,8.9,7,26,12:03 AM,02:04 PM,06:01 AM,06:39 PM,22,36,36,32,4,53,59,0.9,1002,36,10,152,4,India
2018-09-05,36,29,0.0,10.2,7,18,12:57 AM,03:05 PM,06:01 AM,06:38 PM,22,37,37,32,10,41,58,10.3,1001,36,9,291,8,India
2018-09-06,36,28,0.0,11.6,7,11,01:58 AM,04:04 PM,06:02 AM,06:37 PM,23,38,38,33,10,26,57,19.0,1000,36,8,245,7,India
2018-09-07,35,29,0.0,11.6,7,3,03:03 AM,04:58 PM,06:02 AM,06:36 PM,23,38,38,32,10,29,58,0.8,1002,35,10,123,8,India
2018-09-08,35,29,0.0,11.6,7,0,04:10 AM,05:48 PM,06:03 AM,06:35 PM,23,37,37,32,17,27,61,3.7,1003,35,10,85,14,India
2018-09-09,33,27,0.0,10.2,8,0,05:18 AM,06:33 PM,06:03 AM,06:34 PM,23,34,34,30,16,40,66,0.1,1004,33,10,129,14,India
2018-09-10,33,27,0.0,10.2,7,0,06:24 AM,07:15 PM,06:04 AM,06:32 PM,24,36,36,30,9,49,68,17.3,1006,33,9,171,7,India
2018-09-11,36,28,0.0,11.6,7,4,07:29 AM,07:55 PM,06:04 AM,06:31 PM,23,37,37,32,8,29,59,1.1,1005,36,10,272,6,India
2018-09-12,38,29,0.0,11.6,7,12,08:31 AM,08:33 PM,06:04 AM,06:30 PM,22,37,37,33,17,22,52,0.4,1002,38,10,264,14,India
2018-09-13,36,28,0.0,11.6,8,19,09:32 AM,09:12 PM,06:05 AM,06:29 PM,21,36,36,32,15,9,51,0.4,1002,36,10,257,13,India
2018-09-14,36,29,0.0,11.6,8,27,10:31 AM,09:51 PM,06:05 AM,06:28 PM,20,35,35,32,12,10,51,0.0,1005,36,10,265,10,India
2018-09-15,36,29,0.0,11.6,8,34,11:28 AM,10:32 PM,06:06 AM,06:26 PM,19,35,35,33,10,10,46,0.0,1006,36,10,290,9,India
2018-09-16,37,29,0.0,11.6,8,42,12:23 PM,11:16 PM,06:06 AM,06:25 PM,19,36,36,33,11,7,43,0.0,1005,37,10,270,10,India
2018-09-17,37,30,0.0,11.6,8,49,01:17 PM,No moonset,06:07 AM,06:24 PM,19,36,36,34,8,8,43,0.0,1004,37,10,268,7,India
2018-09-18,38,30,0.0,11.6,9,57,02:07 PM,12:02 AM,06:07 AM,06:23 PM,19,37,37,35,9,4,41,0.0,1004,38,10,243,8,India
2018-09-19,39,33,0.0,11.6,9,64,02:54 PM,12:50 AM,06:08 AM,06:22 PM,19,39,39,36,9,0,39,0.0,1004,39,10,235,8,India
2018-09-20,39,33,0.0,11.6,9,72,03:38 PM,01:41 AM,06:08 AM,06:20 PM,21,40,40,36,7,1,42,0.0,1004,39,10,133,6,India
2018-09-21,34,28,0.0,11.6,7,80,04:18 PM,02:32 AM,06:09 AM,06:19 PM,22,35,35,31,17,24,57,0.5,1007,34,10,101,15,India
2018-09-22,28,24,0.0,8.8,6,87,04:57 PM,03:26 AM,06:09 AM,06:18 PM,22,29,29,26,22,84,77,50.3,1008,28,7,85,16,India
2018-09-23,31,25,0.0,7.4,6,95,05:33 PM,04:19 AM,06:10 AM,06:17 PM,23,31,31,27,29,69,75,38.9,1007,31,8,114,21,India
2018-09-24,29,25,0.0,7.4,6,100,06:07 PM,05:13 AM,06:10 AM,06:16 PM,23,29,29,26,16,86,81,26.1,1005,29,8,196,13,India
2018-09-25,29,24,0.0,10.2,6,100,06:41 PM,06:07 AM,06:11 AM,06:14 PM,22,29,29,27,13,58,76,0.5,1006,29,10,308,11,India
2018-09-26,36,24,0.0,11.6,8,83,07:16 PM,07:03 AM,06:11 AM,06:13 PM,24,39,39,33,9,1,61,0.0,1006,36,10,230,8,India
2018-09-27,36,31,0.0,11.6,8,75,07:52 PM,07:59 AM,06:12 AM,06:12 PM,23,40,40,34,6,2,55,0.0,1007,36,10,188,5,India
2018-09-28,37,29,0.0,11.6,8,68,08:31 PM,08:57 AM,06:12 AM,06:11 PM,20,39,39,35,7,2,44,0.0,1008,37,10,197,6,India
2018-09-29,38,29,0.0,11.6,8,60,09:13 PM,09:56 AM,06:13 AM,06:10 PM,17,34,34,33,7,8,40,0.0,1008,38,10,211,6,India
2018-09-30,36,29,0.0,11.6,8,52,10:00 PM,10:57 AM,06:13 AM,06:09 PM,20,38,38,34,10,2,44,0.0,1007,36,10,319,9,India
2018-10-01,39,29,0.0,11.6,9,51,10:51 PM,11:58 AM,06:14 AM,06:07 PM,19,40,40,36,6,0,39,0.0,1007,39,10,230,5,India
2018-10-02,39,29,0.0,11.6,8,43,11:49 PM,12:58 PM,06:14 AM,06:06 PM,17,36,36,34,5,3,36,0.0,1008,39,10,170,4,India
2018-10-03,39,31,0.0,11.6,9,36,No moonrise,01:56 PM,06:15 AM,06:05 PM,16,35,35,35,5,4,33,0.0,1007,39,10,183,4,India
2018-10-04,37,31,0.0,11.6,8,29,12:50 AM,02:50 PM,06:15 AM,06:04 PM,17,34,34,33,7,7,41,0.0,1009,37,10,79,6,India
2018-10-05,38,30,0.0,11.6,9,21,01:54 AM,03:40 PM,06:16 AM,06:03 PM,17,35,35,34,7,2,37,0.0,1010,38,10,114,6,India
2018-10-06,37,30,0.0,11.6,8,14,03:00 AM,04:25 PM,06:16 AM,06:02 PM,14,33,33,33,7,3,33,0.0,1009,37,10,253,6,India
2018-10-07,37,32,0.0,11.6,9,7,04:05 AM,05:07 PM,06:17 AM,06:01 PM,15,35,35,35,5,1,32,0.0,1009,37,10,121,5,India
2018-10-08,41,31,0.0,11.6,9,0,05:10 AM,05:47 PM,06:18 AM,06:00 PM,16,36,36,35,7,0,35,0.0,1008,41,10,119,6,India
2018-10-09,40,29,0.0,8.7,9,0,06:13 AM,06:26 PM,06:18 AM,05:58 PM,17,35,35,34,10,1,38,0.0,1007,40,10,104,9,India
2018-10-10,36,28,0.0,8.7,8,0,07:15 AM,07:04 PM,06:19 AM,05:57 PM,18,33,33,32,12,3,45,0.0,1007,36,10,111,11,India
2018-10-11,34,27,0.0,8.7,7,7,08:15 AM,07:44 PM,06:19 AM,05:56 PM,18,32,32,30,10,14,48,0.0,1009,34,10,93,8,India
2018-10-12,35,29,0.0,8.7,8,15,09:15 AM,08:25 PM,06:20 AM,05:55 PM,16,33,33,32,7,1,42,0.0,1011,35,10,121,6,India
2018-10-13,33,30,0.0,8.7,8,22,10:12 AM,09:09 PM,06:20 AM,05:54 PM,13,31,31,32,8,1,33,0.0,1012,33,10,256,7,India
2018-10-14,36,29,0.0,8.7,8,29,11:07 AM,09:54 PM,06:21 AM,05:53 PM,11,32,32,32,9,0,29,0.0,1011,36,10,233,8,India
2018-10-15,37,29,0.0,8.7,8,36,12:00 PM,10:42 PM,06:22 AM,05:52 PM,10,31,31,32,6,2,27,0.0,1011,37,10,183,5,India
2018-10-16,34,25,0.0,4.2,7,44,12:48 PM,11:33 PM,06:22 AM,05:51 PM,11,30,30,30,8,58,31,0.0,1011,34,10,110,6,India
2018-10-17,40,29,0.0,8.7,9,51,01:34 PM,No moonset,06:23 AM,05:50 PM,12,33,33,34,6,2,29,0.0,1009,40,10,84,5,India
2018-10-18,36,27,0.0,8.7,8,58,02:15 PM,12:24 AM,06:23 AM,05:49 PM,13,31,31,31,9,5,34,0.0,1009,36,10,117,8,India
2018-10-19,36,30,0.0,8.7,8,66,02:54 PM,01:16 AM,06:24 AM,05:48 PM,12,32,32,32,8,4,30,0.0,1011,36,10,189,6,India
2018-10-20,35,27,0.0,8.7,8,73,03:31 PM,02:09 AM,06:25 AM,05:47 PM,8,29,29,31,8,6,26,0.0,1013,35,10,112,7,India
2018-10-21,35,27,0.0,8.7,8,80,04:06 PM,03:03 AM,06:25 AM,05:46 PM,6,28,28,30,9,6,23,0.0,1013,35,10,153,7,India
2018-10-22,34,28,0.0,8.7,8,87,04:40 PM,03:57 AM,06:26 AM,05:45 PM,6,30,30,32,7,0,21,0.0,1013,34,10,319,6,India
2018-10-23,36,29,0.0,8.7,8,95,05:15 PM,04:52 AM,06:27 AM,05:44 PM,7,31,31,32,5,0,20,0.0,1012,36,10,228,4,India
2018-10-24,35,28,0.0,8.7,8,100,05:51 PM,05:49 AM,06:27 AM,05:43 PM,9,29,29,31,8,2,26,0.0,1012,35,10,93,7,India
2018-10-25,37,28,0.0,8.7,8,100,06:28 PM,06:47 AM,06:28 AM,05:42 PM,11,31,31,32,8,1,28,0.0,1014,37,10,78,7,India
2018-10-26,34,26,0.0,8.7,8,84,07:10 PM,07:48 AM,06:29 AM,05:42 PM,10,29,29,30,6,3,28,0.0,1015,34,10,99,5,India
2018-10-27,35,27,0.0,8.7,8,76,07:56 PM,08:50 AM,06:29 AM,05:41 PM,10,30,30,31,6,2,27,0.0,1016,35,10,92,5,India
2018-10-28,35,29,0.0,8.7,8,69,08:47 PM,09:53 AM,06:30 AM,05:40 PM,10,31,31,32,6,0,27,0.0,1016,35,10,158,5,India
2018-10-29,35,29,0.0,8.7,8,62,09:43 PM,10:54 AM,06:31 AM,05:39 PM,11,31,31,32,5,0,29,0.0,1015,35,10,182,4,India
2018-10-30,37,28,0.0,8.7,8,54,10:43 PM,11:53 AM,06:31 AM,05:38 PM,13,32,32,32,6,0,31,0.0,1014,37,10,143,5,India
2018-10-31,35,29,0.0,8.7,8,51,11:47 PM,12:47 PM,06:32 AM,05:37 PM,15,32,32,32,6,0,37,0.0,1015,35,10,159,5,India
2018-11-01,33,25,0.0,8.7,7,34,No moonrise,01:38 PM,06:33 AM,05:37 PM,11,28,28,29,6,19,35,0.0,1014,33,10,92,5,India
2018-11-02,34,26,0.0,8.7,8,26,12:50 AM,02:23 PM,06:33 AM,05:36 PM,11,28,28,29,10,6,33,0.0,1012,34,10,112,8,India
2018-11-03,34,25,0.0,8.7,8,19,01:54 AM,03:05 PM,06:34 AM,05:35 PM,11,28,28,29,13,11,34,0.0,1011,34,10,111,11,India
2018-11-04,32,25,0.0,8.7,7,11,02:57 AM,03:44 PM,06:35 AM,05:34 PM,11,28,28,28,9,4,35,0.0,1012,32,10,194,8,India
2018-11-05,31,25,0.0,8.7,7,4,03:59 AM,04:21 PM,06:36 AM,05:34 PM,10,27,27,28,10,0,32,0.0,1013,31,10,308,8,India
2018-11-06,31,24,0.0,8.7,7,0,05:00 AM,04:59 PM,06:36 AM,05:33 PM,6,26,26,28,13,0,26,0.0,1014,31,10,303,11,India
2018-11-07,33,23,0.0,8.7,7,0,06:00 AM,05:38 PM,06:37 AM,05:32 PM,-6,26,26,27,7,1,11,0.0,1014,33,10,233,6,India
2018-11-08,33,25,0.0,8.7,8,0,07:00 AM,06:18 PM,06:38 AM,05:32 PM,0,27,27,29,4,0,16,0.0,1014,33,10,110,4,India
2018-11-09,34,25,0.0,8.7,8,4,07:59 AM,07:00 PM,06:39 AM,05:31 PM,8,28,28,29,4,0,26,0.0,1013,34,10,115,4,India
2018-11-10,35,26,0.0,8.7,8,11,08:55 AM,07:46 PM,06:39 AM,05:31 PM,9,29,29,30,4,0,28,0.0,1013,35,10,113,4,India
2018-11-11,32,24,0.0,8.7,7,19,09:50 AM,08:33 PM,06:40 AM,05:30 PM,7,27,27,28,4,7,27,0.0,1014,32,10,127,4,India
